company_num,combined_risk_tier,n_features_cited,hits_top5,precision_top5,cites_any_top3,leads_with_top_driver,jaccard_top5
707640,LOW_CONCERN,4,3,0.75,1,1,0.5
707918,DISSOLUTION_RISK,4,4,1.0,1,0,0.8
708006,LOW_CONCERN,2,2,1.0,1,0,0.4
708191,LOW_CONCERN,2,2,1.0,0,0,0.4
709631,LOW_CONCERN,4,3,0.75,1,1,0.5
709718,LOW_CONCERN,2,2,1.0,1,0,0.4
710008,LOW_CONCERN,3,3,1.0,1,1,0.6
710023,DISSOLUTION_RISK,4,3,0.75,1,0,0.5
710954,LOW_CONCERN,2,1,0.5,0,0,0.16666666666666666
712344,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
713986,LOW_CONCERN,2,1,0.5,0,0,0.16666666666666666
714014,LOW_CONCERN,2,2,1.0,0,0,0.4
714607,LOW_CONCERN,1,1,1.0,0,0,0.2
714638,LOW_CONCERN,2,2,1.0,1,0,0.4
716144,LOW_CONCERN,2,2,1.0,1,0,0.4
716277,DISSOLUTION_RISK,5,4,0.8,1,1,0.6666666666666666
718154,LOW_CONCERN,3,2,0.6666666666666666,1,1,0.3333333333333333
723724,LOW_CONCERN,4,4,1.0,1,1,0.8
724953,LOW_CONCERN,2,2,1.0,0,0,0.4
724277,LOW_CONCERN,4,3,0.75,1,1,0.5
724397,BEHAVIORAL_ANOMALY,5,5,1.0,1,1,1.0
724805,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
725018,LOW_CONCERN,2,2,1.0,1,0,0.4
725226,LOW_CONCERN,4,3,0.75,1,1,0.5
725248,LOW_CONCERN,2,2,1.0,1,0,0.4
197287,LOW_CONCERN,4,3,0.75,1,1,0.5
197639,LOW_CONCERN,4,3,0.75,1,1,0.5
203792,LOW_CONCERN,4,4,1.0,1,1,0.8
213614,LOW_CONCERN,4,4,1.0,1,1,0.8
220280,LOW_CONCERN,4,4,1.0,1,1,0.8
208851,LOW_CONCERN,4,4,1.0,1,1,0.8
209597,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
210987,LOW_CONCERN,4,4,1.0,1,1,0.8
412150,LOW_CONCERN,3,3,1.0,1,1,0.6
412763,LOW_CONCERN,2,2,1.0,1,1,0.4
409738,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
411612,DISSOLUTION_RISK,4,4,1.0,1,1,0.8
412492,DISSOLUTION_RISK,5,4,0.8,1,1,0.6666666666666666
413496,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
413713,LOW_CONCERN,4,3,0.75,1,1,0.5
413992,LOW_CONCERN,2,2,1.0,1,1,0.4
415054,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
428523,LOW_CONCERN,4,3,0.75,1,1,0.5
428815,LOW_CONCERN,0,0,,0,0,0.0
418959,LOW_CONCERN,4,3,0.75,1,1,0.5
418972,LOW_CONCERN,4,3,0.75,1,1,0.5
422115,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
422579,LOW_CONCERN,4,3,0.75,1,1,0.5
424005,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
425152,LOW_CONCERN,4,3,0.75,1,1,0.5
427092,LOW_CONCERN,4,4,1.0,1,1,0.8
429934,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
432305,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
432564,LOW_CONCERN,4,3,0.75,1,1,0.5
434375,DISSOLUTION_RISK,4,4,1.0,1,1,0.8
765289,LOW_CONCERN,3,3,1.0,1,1,0.6
245829,LOW_CONCERN,4,3,0.75,1,1,0.5
443278,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
450158,LOW_CONCERN,4,4,1.0,1,1,0.8
445048,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
597182,LOW_CONCERN,3,3,1.0,1,1,0.6
476073,LOW_CONCERN,4,3,0.75,1,1,0.5
598126,LOW_CONCERN,4,2,0.5,1,0,0.2857142857142857
635056,LOW_CONCERN,4,3,0.75,1,0,0.5
628935,LOW_CONCERN,2,2,1.0,1,1,0.4
728965,LOW_CONCERN,4,4,1.0,1,1,0.8
492940,DISSOLUTION_RISK,5,3,0.6,1,1,0.42857142857142855
683235,LOW_CONCERN,2,1,0.5,1,0,0.16666666666666666
324466,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
419807,LOW_CONCERN,4,3,0.75,1,1,0.5
457668,DISSOLUTION_RISK,3,3,1.0,1,1,0.6
466560,DISSOLUTION_RISK,5,4,0.8,1,1,0.6666666666666666
468773,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
731056,LOW_CONCERN,2,1,0.5,1,0,0.16666666666666666
731584,PRIORITY,4,3,0.75,1,0,0.5
473001,DISSOLUTION_RISK,4,3,0.75,1,0,0.5
725423,LOW_CONCERN,4,4,1.0,1,1,0.8
725756,LOW_CONCERN,2,2,1.0,1,0,0.4
725759,LOW_CONCERN,4,3,0.75,1,1,0.5
726915,LOW_CONCERN,3,2,0.6666666666666666,1,1,0.3333333333333333
726981,LOW_CONCERN,3,2,0.6666666666666666,1,0,0.3333333333333333
727033,LOW_CONCERN,3,3,1.0,1,0,0.6
727486,LOW_CONCERN,3,2,0.6666666666666666,1,0,0.3333333333333333
727734,LOW_CONCERN,4,4,1.0,1,1,0.8
728217,LOW_CONCERN,2,2,1.0,1,0,0.4
728350,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
728514,LOW_CONCERN,3,2,0.6666666666666666,1,1,0.3333333333333333
729035,LOW_CONCERN,4,3,0.75,1,1,0.5
729042,LOW_CONCERN,4,4,1.0,1,1,0.8
729645,LOW_CONCERN,3,3,1.0,1,0,0.6
729948,LOW_CONCERN,3,3,1.0,1,0,0.6
730075,DISSOLUTION_RISK,4,4,1.0,1,1,0.8
730107,DISSOLUTION_RISK,4,4,1.0,1,1,0.8
730394,LOW_CONCERN,4,4,1.0,1,1,0.8
730650,LOW_CONCERN,5,5,1.0,1,1,1.0
730933,LOW_CONCERN,4,3,0.75,1,1,0.5
731219,LOW_CONCERN,4,4,1.0,1,1,0.8
732408,LOW_CONCERN,4,4,1.0,1,1,0.8
732559,LOW_CONCERN,4,3,0.75,1,1,0.5
732619,LOW_CONCERN,2,2,1.0,0,0,0.4
733438,LOW_CONCERN,4,4,1.0,1,1,0.8
733651,LOW_CONCERN,4,3,0.75,1,0,0.5
734662,LOW_CONCERN,4,4,1.0,1,1,0.8
737407,BEHAVIORAL_ANOMALY,4,3,0.75,1,0,0.5
737317,LOW_CONCERN,3,2,0.6666666666666666,1,1,0.3333333333333333
740037,LOW_CONCERN,4,2,0.5,1,0,0.2857142857142857
742320,LOW_CONCERN,2,1,0.5,1,0,0.16666666666666666
743620,LOW_CONCERN,4,3,0.75,1,1,0.5
744167,LOW_CONCERN,3,2,0.6666666666666666,1,1,0.3333333333333333
744247,LOW_CONCERN,4,3,0.75,1,1,0.5
745075,LOW_CONCERN,5,5,1.0,1,1,1.0
747809,LOW_CONCERN,4,4,1.0,1,1,0.8
751129,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
754922,LOW_CONCERN,2,2,1.0,1,0,0.4
756158,LOW_CONCERN,2,1,0.5,1,0,0.16666666666666666
757683,LOW_CONCERN,4,3,0.75,1,1,0.5
757763,LOW_CONCERN,1,1,1.0,0,0,0.2
758051,LOW_CONCERN,4,3,0.75,1,1,0.5
760518,LOW_CONCERN,3,3,1.0,1,1,0.6
761108,LOW_CONCERN,4,4,1.0,1,1,0.8
268347,BEHAVIORAL_ANOMALY,4,3,0.75,1,1,0.5
271707,LOW_CONCERN,4,4,1.0,1,1,0.8
281800,LOW_CONCERN,4,4,1.0,1,1,0.8
275423,BEHAVIORAL_ANOMALY,4,4,1.0,1,1,0.8
279191,DISSOLUTION_RISK,4,4,1.0,1,1,0.8
285308,BEHAVIORAL_ANOMALY,4,3,0.75,1,1,0.5
296594,LOW_CONCERN,4,4,1.0,1,1,0.8
289415,LOW_CONCERN,4,3,0.75,1,1,0.5
292329,DISSOLUTION_RISK,5,4,0.8,1,1,0.6666666666666666
295481,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
297348,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
297412,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
654060,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
659682,LOW_CONCERN,4,3,0.75,1,1,0.5
660827,LOW_CONCERN,4,3,0.75,1,1,0.5
661525,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
663362,DISSOLUTION_RISK,4,2,0.5,1,0,0.2857142857142857
655391,LOW_CONCERN,2,2,1.0,1,0,0.4
656252,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
656466,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
656487,LOW_CONCERN,3,2,0.6666666666666666,1,0,0.3333333333333333
656710,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
657280,LOW_CONCERN,2,1,0.5,1,0,0.16666666666666666
657653,LOW_CONCERN,3,2,0.6666666666666666,1,0,0.3333333333333333
659239,DISSOLUTION_RISK,3,2,0.6666666666666666,1,1,0.3333333333333333
659872,LOW_CONCERN,4,3,0.75,1,1,0.5
659988,LOW_CONCERN,3,3,1.0,1,1,0.6
661200,DISSOLUTION_RISK,5,2,0.4,1,1,0.25
661258,DISSOLUTION_RISK,4,2,0.5,1,1,0.2857142857142857
661540,DISSOLUTION_RISK,4,2,0.5,1,1,0.2857142857142857
662142,LOW_CONCERN,5,5,1.0,1,1,1.0
662497,LOW_CONCERN,2,1,0.5,1,0,0.16666666666666666
662899,DISSOLUTION_RISK,4,2,0.5,1,0,0.2857142857142857
663127,LOW_CONCERN,5,2,0.4,1,1,0.25
663635,LOW_CONCERN,2,2,1.0,1,0,0.4
665255,LOW_CONCERN,4,2,0.5,1,0,0.2857142857142857
666094,LOW_CONCERN,2,2,1.0,1,0,0.4
667464,LOW_CONCERN,2,1,0.5,0,0,0.16666666666666666
673964,DISSOLUTION_RISK,4,3,0.75,1,0,0.5
676169,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
670032,LOW_CONCERN,4,2,0.5,1,0,0.2857142857142857
671651,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
672793,LOW_CONCERN,4,2,0.5,1,0,0.2857142857142857
673027,DISSOLUTION_RISK,5,5,1.0,1,1,1.0
673243,DISSOLUTION_RISK,5,4,0.8,1,1,0.6666666666666666
674165,LOW_CONCERN,2,2,1.0,1,0,0.4
674637,LOW_CONCERN,2,2,1.0,1,0,0.4
676081,LOW_CONCERN,3,3,1.0,1,1,0.6
676476,LOW_CONCERN,5,5,1.0,1,1,1.0
676575,LOW_CONCERN,2,2,1.0,1,0,0.4
677134,DISSOLUTION_RISK,5,2,0.4,1,0,0.25
677375,LOW_CONCERN,4,3,0.75,1,1,0.5
678002,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
679227,LOW_CONCERN,5,5,1.0,1,1,1.0
679419,LOW_CONCERN,4,4,1.0,1,1,0.8
680343,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
680990,DISSOLUTION_RISK,5,3,0.6,1,1,0.42857142857142855
681058,LOW_CONCERN,2,2,1.0,1,0,0.4
681880,LOW_CONCERN,2,1,0.5,1,0,0.16666666666666666
681909,DISSOLUTION_RISK,4,2,0.5,1,0,0.2857142857142857
682024,DISSOLUTION_RISK,5,2,0.4,1,1,0.25
682221,LOW_CONCERN,3,2,0.6666666666666666,1,0,0.3333333333333333
682411,DISSOLUTION_RISK,4,4,1.0,1,0,0.8
682536,LOW_CONCERN,4,3,0.75,1,1,0.5
682852,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
684187,DISSOLUTION_RISK,5,4,0.8,1,1,0.6666666666666666
684310,LOW_CONCERN,2,2,1.0,1,0,0.4
685019,LOW_CONCERN,4,3,0.75,1,1,0.5
685023,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
686467,LOW_CONCERN,2,1,0.5,1,0,0.16666666666666666
686606,DISSOLUTION_RISK,3,2,0.6666666666666666,1,1,0.3333333333333333
686732,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
385344,LOW_CONCERN,4,4,1.0,1,1,0.8
376465,LOW_CONCERN,4,3,0.75,1,1,0.5
378831,LOW_CONCERN,4,3,0.75,1,1,0.5
393970,DISSOLUTION_RISK,3,2,0.6666666666666666,1,1,0.3333333333333333
395694,LOW_CONCERN,4,4,1.0,1,1,0.8
397503,DISSOLUTION_RISK,5,4,0.8,1,1,0.6666666666666666
387926,LOW_CONCERN,3,2,0.6666666666666666,1,1,0.3333333333333333
388835,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
391630,LOW_CONCERN,3,3,1.0,1,1,0.6
394271,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
395396,BEHAVIORAL_ANOMALY,4,3,0.75,1,1,0.5
396005,LOW_CONCERN,4,4,1.0,1,1,0.8
396286,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
399786,DISSOLUTION_RISK,4,4,1.0,1,1,0.8
403369,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
406762,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
619516,DISSOLUTION_RISK,4,1,0.25,1,0,0.125
615969,LOW_CONCERN,3,0,0.0,0,0,0.0
616366,LOW_CONCERN,4,3,0.75,1,1,0.5
617962,LOW_CONCERN,3,2,0.6666666666666666,1,0,0.3333333333333333
618506,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
618897,DISSOLUTION_RISK,5,4,0.8,1,1,0.6666666666666666
620016,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
620315,DISSOLUTION_RISK,5,3,0.6,1,1,0.42857142857142855
620635,LOW_CONCERN,3,3,1.0,1,0,0.6
621053,LOW_CONCERN,4,4,1.0,1,1,0.8
621696,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
622968,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
623525,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
625373,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
625408,LOW_CONCERN,3,2,0.6666666666666666,1,0,0.3333333333333333
626506,DISSOLUTION_RISK,4,2,0.5,1,0,0.2857142857142857
628008,BEHAVIORAL_ANOMALY,3,1,0.3333333333333333,1,1,0.14285714285714285
628400,DISSOLUTION_RISK,5,4,0.8,1,1,0.6666666666666666
634765,LOW_CONCERN,4,3,0.75,1,1,0.5
628943,DISSOLUTION_RISK,4,2,0.5,1,0,0.2857142857142857
632389,DISSOLUTION_RISK,3,3,1.0,1,1,0.6
632892,LOW_CONCERN,3,3,1.0,1,1,0.6
633323,LOW_CONCERN,3,1,0.3333333333333333,1,0,0.14285714285714285
634572,LOW_CONCERN,3,3,1.0,1,1,0.6
635645,LOW_CONCERN,3,2,0.6666666666666666,1,1,0.3333333333333333
636199,DISSOLUTION_RISK,4,2,0.5,1,0,0.2857142857142857
636417,LOW_CONCERN,3,3,1.0,1,1,0.6
636566,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
637071,BEHAVIORAL_ANOMALY,4,2,0.5,1,0,0.2857142857142857
637125,LOW_CONCERN,4,4,1.0,1,1,0.8
637212,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
637276,LOW_CONCERN,4,2,0.5,1,0,0.2857142857142857
638152,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
638316,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
638533,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
639155,DISSOLUTION_RISK,4,2,0.5,1,1,0.2857142857142857
639338,LOW_CONCERN,4,3,0.75,1,1,0.5
639588,DISSOLUTION_RISK,4,1,0.25,0,0,0.125
639715,DISSOLUTION_RISK,4,2,0.5,1,0,0.2857142857142857
640851,LOW_CONCERN,3,3,1.0,1,1,0.6
641171,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
641301,LOW_CONCERN,5,5,1.0,1,1,1.0
643051,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
643638,DISSOLUTION_RISK,5,4,0.8,1,1,0.6666666666666666
643786,LOW_CONCERN,3,2,0.6666666666666666,1,1,0.3333333333333333
644081,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
645418,LOW_CONCERN,3,2,0.6666666666666666,1,1,0.3333333333333333
649481,DISSOLUTION_RISK,4,2,0.5,1,0,0.2857142857142857
119218,LOW_CONCERN,4,4,1.0,1,1,0.8
646027,LOW_CONCERN,3,1,0.3333333333333333,0,0,0.14285714285714285
646810,LOW_CONCERN,2,2,1.0,1,0,0.4
648580,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
117086,LOW_CONCERN,4,3,0.75,1,1,0.5
127574,LOW_CONCERN,4,3,0.75,1,1,0.5
515162,LOW_CONCERN,4,2,0.5,1,0,0.2857142857142857
518248,LOW_CONCERN,4,3,0.75,1,0,0.5
516673,DISSOLUTION_RISK,4,2,0.5,1,1,0.2857142857142857
517796,DISSOLUTION_RISK,5,3,0.6,1,1,0.42857142857142855
521566,LOW_CONCERN,4,2,0.5,1,0,0.2857142857142857
521860,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
522071,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
522510,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
522591,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
525364,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
527841,LOW_CONCERN,4,2,0.5,1,0,0.2857142857142857
528925,LOW_CONCERN,3,2,0.6666666666666666,1,1,0.3333333333333333
529771,DISSOLUTION_RISK,4,2,0.5,1,0,0.2857142857142857
529855,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
536680,DISSOLUTION_RISK,4,1,0.25,1,1,0.125
533092,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
535904,DISSOLUTION_RISK,0,0,,0,0,0.0
536589,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
537316,LOW_CONCERN,4,2,0.5,1,0,0.2857142857142857
537336,LOW_CONCERN,4,2,0.5,1,0,0.2857142857142857
537410,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
538376,DISSOLUTION_RISK,5,2,0.4,1,0,0.25
538861,DISSOLUTION_RISK,4,2,0.5,1,0,0.2857142857142857
539914,LOW_CONCERN,4,0,0.0,0,0,0.0
541265,LOW_CONCERN,3,1,0.3333333333333333,1,0,0.14285714285714285
544637,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
688111,LOW_CONCERN,4,3,0.75,1,1,0.5
688391,LOW_CONCERN,2,2,1.0,1,0,0.4
689803,LOW_CONCERN,2,2,1.0,1,1,0.4
705671,BEHAVIORAL_ANOMALY,4,3,0.75,1,0,0.5
706177,LOW_CONCERN,4,3,0.75,1,1,0.5
693756,LOW_CONCERN,3,3,1.0,1,0,0.6
695076,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
695505,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
697140,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
697273,BEHAVIORAL_ANOMALY,4,3,0.75,1,1,0.5
700071,LOW_CONCERN,2,2,1.0,1,0,0.4
700159,LOW_CONCERN,2,2,1.0,1,0,0.4
700560,DISSOLUTION_RISK,4,4,1.0,1,1,0.8
700570,LOW_CONCERN,4,3,0.75,1,1,0.5
700731,LOW_CONCERN,2,2,1.0,0,0,0.4
701204,LOW_CONCERN,4,3,0.75,1,1,0.5
701433,LOW_CONCERN,4,3,0.75,1,1,0.5
702084,LOW_CONCERN,2,1,0.5,1,0,0.16666666666666666
702093,DISSOLUTION_RISK,4,2,0.5,1,0,0.2857142857142857
702246,LOW_CONCERN,2,1,0.5,0,0,0.16666666666666666
702252,LOW_CONCERN,4,4,1.0,1,1,0.8
702938,LOW_CONCERN,4,4,1.0,1,1,0.8
703207,LOW_CONCERN,2,2,1.0,1,0,0.4
703622,LOW_CONCERN,4,4,1.0,1,1,0.8
704626,LOW_CONCERN,3,3,1.0,1,1,0.6
704729,LOW_CONCERN,4,4,1.0,1,1,0.8
704919,LOW_CONCERN,2,2,1.0,1,0,0.4
705100,LOW_CONCERN,2,2,1.0,1,0,0.4
705351,LOW_CONCERN,4,3,0.75,1,1,0.5
705673,LOW_CONCERN,0,0,,0,0,0.0
705910,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
706000,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
706646,BEHAVIORAL_ANOMALY,4,2,0.5,1,1,0.2857142857142857
706889,LOW_CONCERN,2,2,1.0,1,0,0.4
706995,LOW_CONCERN,3,3,1.0,1,0,0.6
717225,BEHAVIORAL_ANOMALY,4,3,0.75,1,0,0.5
707568,LOW_CONCERN,5,5,1.0,1,1,1.0
707584,LOW_CONCERN,3,2,0.6666666666666666,1,1,0.3333333333333333
707695,DISSOLUTION_RISK,4,2,0.5,1,1,0.2857142857142857
708211,LOW_CONCERN,2,2,1.0,0,0,0.4
708632,LOW_CONCERN,3,3,1.0,1,1,0.6
709123,DISSOLUTION_RISK,0,0,,0,0,0.0
709355,LOW_CONCERN,4,3,0.75,1,1,0.5
709361,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
709459,LOW_CONCERN,3,3,1.0,1,0,0.6
709904,DISSOLUTION_RISK,3,3,1.0,1,1,0.6
709981,BEHAVIORAL_ANOMALY,4,3,0.75,1,1,0.5
710015,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
710788,LOW_CONCERN,0,0,,0,0,0.0
711009,BEHAVIORAL_ANOMALY,4,3,0.75,1,0,0.5
711383,LOW_CONCERN,3,3,1.0,1,0,0.6
712027,LOW_CONCERN,3,3,1.0,1,0,0.6
712464,DISSOLUTION_RISK,5,4,0.8,1,1,0.6666666666666666
713633,LOW_CONCERN,2,2,1.0,1,0,0.4
713641,DISSOLUTION_RISK,5,5,1.0,1,1,1.0
716520,LOW_CONCERN,3,2,0.6666666666666666,1,1,0.3333333333333333
717492,LOW_CONCERN,3,3,1.0,1,0,0.6
718475,LOW_CONCERN,4,2,0.5,1,0,0.2857142857142857
722092,LOW_CONCERN,3,2,0.6666666666666666,1,0,0.3333333333333333
722122,LOW_CONCERN,4,3,0.75,1,1,0.5
723049,LOW_CONCERN,4,4,1.0,1,1,0.8
723462,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
723768,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
724268,DISSOLUTION_RISK,4,4,1.0,1,0,0.8
200240,LOW_CONCERN,4,4,1.0,1,1,0.8
724379,LOW_CONCERN,3,3,1.0,1,0,0.6
724558,LOW_CONCERN,3,3,1.0,1,0,0.6
724658,LOW_CONCERN,3,2,0.6666666666666666,1,1,0.3333333333333333
725309,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
191666,LOW_CONCERN,4,3,0.75,1,1,0.5
205568,LOW_CONCERN,4,4,1.0,1,1,0.8
211163,LOW_CONCERN,4,4,1.0,1,1,0.8
225054,LOW_CONCERN,4,4,1.0,1,1,0.8
410523,LOW_CONCERN,4,4,1.0,1,1,0.8
412261,LOW_CONCERN,4,4,1.0,1,1,0.8
223913,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
408433,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
412272,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
413416,LOW_CONCERN,3,1,0.3333333333333333,1,1,0.14285714285714285
413583,LOW_CONCERN,4,3,0.75,1,1,0.5
413846,LOW_CONCERN,4,4,1.0,1,1,0.8
417486,LOW_CONCERN,4,4,1.0,1,1,0.8
430614,LOW_CONCERN,4,4,1.0,1,1,0.8
430910,LOW_CONCERN,4,3,0.75,1,1,0.5
421150,LOW_CONCERN,3,2,0.6666666666666666,1,1,0.3333333333333333
425325,DISSOLUTION_RISK,0,0,,0,0,0.0
426883,LOW_CONCERN,4,3,0.75,1,0,0.5
430257,DISSOLUTION_RISK,4,4,1.0,1,1,0.8
431120,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
431823,LOW_CONCERN,3,2,0.6666666666666666,1,0,0.3333333333333333
432404,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
432567,LOW_CONCERN,4,4,1.0,1,1,0.8
439778,LOW_CONCERN,4,4,1.0,1,1,0.8
433990,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
764713,LOW_CONCERN,3,3,1.0,1,1,0.6
236314,LOW_CONCERN,4,4,1.0,1,1,0.8
231235,BEHAVIORAL_ANOMALY,4,4,1.0,1,1,0.8
238652,LOW_CONCERN,4,4,1.0,1,1,0.8
243165,LOW_CONCERN,4,4,1.0,1,1,0.8
244012,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
251322,LOW_CONCERN,4,4,1.0,1,1,0.8
256075,LOW_CONCERN,5,4,0.8,1,1,0.6666666666666666
258122,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
445721,LOW_CONCERN,4,3,0.75,1,1,0.5
446825,LOW_CONCERN,4,4,1.0,1,1,0.8
449205,LOW_CONCERN,4,3,0.75,1,1,0.5
452091,LOW_CONCERN,4,3,0.75,1,1,0.5
453778,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
261602,DISSOLUTION_RISK,5,4,0.8,1,1,0.6666666666666666
441872,LOW_CONCERN,4,3,0.75,1,1,0.5
443368,DISSOLUTION_RISK,0,0,,0,0,0.0
444836,DISSOLUTION_RISK,5,4,0.8,1,1,0.6666666666666666
445978,LOW_CONCERN,4,2,0.5,1,1,0.2857142857142857
449813,DISSOLUTION_RISK,4,2,0.5,1,1,0.2857142857142857
451818,DISSOLUTION_RISK,5,4,0.8,1,1,0.6666666666666666
464911,LOW_CONCERN,4,3,0.75,1,1,0.5
468378,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
454606,DISSOLUTION_RISK,5,4,0.8,1,1,0.6666666666666666
456734,DISSOLUTION_RISK,5,3,0.6,1,1,0.42857142857142855
463282,LOW_CONCERN,4,3,0.75,1,1,0.5
463893,LOW_CONCERN,3,2,0.6666666666666666,1,0,0.3333333333333333
464224,LOW_CONCERN,5,3,0.6,1,1,0.42857142857142855
725669,LOW_CONCERN,4,3,0.75,1,1,0.5
727098,DISSOLUTION_RISK,4,4,1.0,1,1,0.8
728711,LOW_CONCERN,4,4,1.0,1,1,0.8
729051,LOW_CONCERN,4,3,0.75,1,1,0.5
729841,LOW_CONCERN,4,3,0.75,1,0,0.5
730625,LOW_CONCERN,5,5,1.0,1,1,1.0
732546,DISSOLUTION_RISK,4,3,0.75,1,0,0.5
725473,LOW_CONCERN,4,3,0.75,1,1,0.5
727153,LOW_CONCERN,2,2,1.0,1,0,0.4
727402,LOW_CONCERN,5,5,1.0,1,1,1.0
728337,LOW_CONCERN,3,3,1.0,1,0,0.6
728342,LOW_CONCERN,3,3,1.0,1,0,0.6
729569,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
730264,LOW_CONCERN,4,3,0.75,1,1,0.5
730602,LOW_CONCERN,2,2,1.0,1,0,0.4
730607,LOW_CONCERN,3,2,0.6666666666666666,1,0,0.3333333333333333
730977,LOW_CONCERN,2,2,1.0,0,0,0.4
731155,LOW_CONCERN,2,2,1.0,1,0,0.4
731524,BEHAVIORAL_ANOMALY,5,4,0.8,1,1,0.6666666666666666
731570,LOW_CONCERN,4,3,0.75,1,1,0.5
731647,DISSOLUTION_RISK,4,3,0.75,1,1,0.5
731666,LOW_CONCERN,2,2,1.0,1,0,0.4
731722,LOW_CONCERN,0,0,,0,0,0.0
732491,LOW_CONCERN,3,3,1.0,1,0,0.6
732979,LOW_CONCERN,4,4,1.0,1,1,0.8
